ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
394470,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D10,9173,3536,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394471,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E10,8969,3089,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394472,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F10,10431,2801,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394473,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G10,9137,3008,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394474,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H10,8057,3015,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394475,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I10,9096,2952,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394476,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J10,9646,3162,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394477,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K10,10453,2705,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394478,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L10,9626,2631,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394479,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M10,11055,2446,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394480,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N10,11450,2641,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394481,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O10,11304,2578,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394482,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P10,7483,2286,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394483,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A11,6515,4061,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394484,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B11,10165,3572,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394485,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C11,10024,3878,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394486,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D11,9857,3713,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394487,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E11,9864,3134,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394488,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F11,10354,3117,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394489,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G11,9025,3618,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394490,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H11,10189,3592,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394491,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I11,10855,3367,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394492,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J11,12394,3305,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394493,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K11,12800,2724,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394494,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L11,11634,2897,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394495,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M11,10218,3006,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394496,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N11,12551,2630,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394497,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O11,10774,2803,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394498,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P11,10224,2344,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394499,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A12,8516,4346,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394500,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B12,8550,3593,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394501,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C12,9265,3752,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394502,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D12,9605,3733,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394503,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E12,8878,3573,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394504,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F12,9175,3393,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394505,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G12,9232,3650,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394506,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H12,9464,3247,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394507,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I12,11173,3189,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394508,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J12,10155,2911,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394509,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K12,10410,3273,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394510,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L12,10485,2713,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394511,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M12,10205,2907,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394512,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N12,10138,2814,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394513,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O12,10439,2423,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394514,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P12,7657,2443,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394515,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A13,7681,3592,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394516,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B13,8447,3483,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394517,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C13,8249,3433,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394518,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D13,8038,3398,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394519,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E13,9130,3639,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394520,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F13,9191,3410,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394521,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G13,8483,3552,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394522,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H13,9294,3304,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394523,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I13,9311,2893,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394524,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J13,11516,3070,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394525,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K13,10699,2886,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394526,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L13,9763,2595,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394527,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M13,10299,2721,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394528,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N13,10453,2673,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394529,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O13,10179,2367,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394530,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P13,9300,2491,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394531,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A14,8169,4496,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394532,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B14,7644,3757,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394533,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C14,8845,3771,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394534,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D14,9673,3465,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394535,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E14,9080,3711,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394536,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F14,10109,3687,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394537,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G14,8295,3283,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394538,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H14,9860,3408,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394539,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I14,9526,3297,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394540,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J14,9007,2987,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394541,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K14,10627,3048,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394542,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L14,9836,2920,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394543,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M14,12392,3075,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394544,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N14,12572,2831,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394545,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O14,11353,2555,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394546,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P14,8903,2622,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394547,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A15,8690,4159,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394548,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B15,8999,3638,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394549,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C15,8734,3709,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394550,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D15,9544,3826,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394551,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E15,9965,4423,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394552,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F15,9711,3481,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394553,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G15,9390,3400,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394554,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H15,8395,3635,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394555,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I15,9266,3120,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394556,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J15,10366,3107,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394557,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K15,10380,2838,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394558,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L15,10959,2881,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394559,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M15,10306,2926,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394560,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N15,13565,2732,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394561,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O15,11709,2541,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394562,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P15,10060,2370,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394563,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A16,7026,4264,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394564,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B16,9257,4457,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394565,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C16,9709,4190,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394566,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D16,8558,3990,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394567,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E16,9146,3782,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394568,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F16,8745,3452,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394569,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G16,9580,3496,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394570,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H16,10498,3080,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394571,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I16,9934,3188,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394572,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J16,10060,3287,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394573,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K16,10777,3358,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394574,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L16,9624,2897,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394575,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M16,12256,2611,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394576,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N16,11722,2967,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394577,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O16,10841,3072,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394578,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P16,9285,2571,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394579,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A17,8829,4628,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394580,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B17,9727,4128,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394581,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C17,9235,3982,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394582,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D17,8092,4177,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394583,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E17,9043,3479,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394584,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F17,9156,3475,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394585,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G17,8894,3498,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394586,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H17,7899,3279,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394587,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I17,10337,2916,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394588,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J17,9598,2949,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394589,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K17,9779,3169,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394590,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L17,10392,3106,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394591,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M17,10418,2890,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394592,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N17,12138,3045,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394593,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O17,10185,2798,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394594,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P17,9060,2702,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394595,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A18,7690,4002,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394596,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B18,8712,3903,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394597,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C18,9066,3509,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394598,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D18,9125,3973,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394599,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E18,8365,3647,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394600,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F18,7756,3964,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394601,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G18,9300,3303,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394602,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H18,8446,3277,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394603,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I18,10935,2894,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394604,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J18,9287,3121,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394605,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K18,9692,3302,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394606,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L18,10500,2983,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394607,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M18,10126,2853,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394608,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N18,8978,2777,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394609,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O18,11234,2949,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394610,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P18,8313,2596,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394611,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A19,8400,4625,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394612,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B19,8804,4001,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394613,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C19,8594,4007,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394614,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D19,8430,3875,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394615,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E19,7975,3592,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394616,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F19,9026,3720,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394617,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G19,8787,3401,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394618,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H19,9537,3109,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
